ship_nodc,ship_name,remarks,source_url
06BL,"Blitz
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64BE,Blommendal,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58BL,"Blomstersael
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
740Z,"Blossom
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
641P,"Bloys Van Treslong
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31LB,Blue,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33YA,Blue,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26BC,Blue Capella,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18BD,"Blue Dolphin
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31BF,"Blue Fin
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33B1,Blue Heron,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31BJ,"Blue Jacket
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58BJ,"Blue Jacket
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
1800,Blue Puttees,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
3233,Blue Ridge,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
744W,Blue Rover,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32BS,"Blue Sea II
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
36JF,Blue Star 2,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18BT,"Blue Throat
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32YH,"Blue Water
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31BG,"Blue Wing
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
310Y,Blueback,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31XT,Bluebird,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
331I,Bluefin,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32OQ,Bluefish,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18BL,"Bluenose
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32BL,"Bluenose
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64BM,"Blummendal
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90LK,Blyukher,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
329B,"Boarfish
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
395X,Bob and Betty Beyster,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
22BC,Bocas De Ceniza,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31B3,"Boco
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06BG,"Boergen
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
42BL,Bogasari Lima,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
9031,"Bogatur
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32B3,"Boggs
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09BO,"Bogong
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
9066,"Bogouchar
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
34BO,Bogskar,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BW,"Boguslav
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58BH,"Boholmen
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
11UQ,Boka Falcon,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31B5,Bold,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32I0,Bold,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32DE,Bold Contender,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32Q6,Bold Venture,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
68BS,"Boldaque Da Silva
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
3198,Bollard,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
3235,Bolster,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
68NS,Bomar Caen,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54EX,Bomar Juliana,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
MHMF,Bomar Quest,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09BB,"Bombard
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26F0,Bombard,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
26OW,Bombard 251030,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74IE,Bon Accord,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74NB,Bon Entente,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
646Q,Bona Spes,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54HA,Bonavia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32BY,"Bondy
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
65BO,"Bondy
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
310P,Bonefish,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18BI,"Bonilla Island
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06JI,Bonn,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06B3,Bonn Express,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35ZB,Bonpland,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64AH,Bontegracht,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09GC,"Boobie Island
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74VJ,Booker Challenge,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74VD,Booker Vanguard,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74VE,Booker Viking,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
330Q,Boomer,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74XI,Boondoggle,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33BB,Boone,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
67BO,"Bora
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35B4,"Borda
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35B8,Borda,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31J7,Bordelon,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32BK,"Boreas
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
353D,Boree,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BX,"Borey
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58BO,Borgenes,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35BO,Borha,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35BA,Borha II,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31XR,Borie,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
746B,"Boringia
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
HKBR,"Boringia
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BD,"Boris Davidov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
AGU1,Borkum,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06BO,"Borkumriff
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06BM,"Bornholm Gatt
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77BO,Borno Station,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90BJ,"Borodinskoye Pole
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
4935,Bosei Maru,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49EW,Bosei Maru No. 2,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
14BO,Bosisio,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
49Q6,Boso Maru,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
URBO,Bospor,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
312B,"Boston L/S
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18BW,"Boston Whaler
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09F1,"Botany Bay
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74B7,Botany Bay,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
77XV,Botnica,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
08BC,"Bouchard
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35V3,"Bougainville
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
56AA,"Boujniba
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
3236,Boulder,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74B0,Bountiful,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35BZ,Bounty 3,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
903B,"Bourevestnik
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35BU,Boussole,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31OU,Boutwell,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31BO,Bowditch,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
319C,Bowen,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31BW,"Bowie
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74ZV,Bowmore,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
741C,Boxer,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
748G,Boy Brendan,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74VF,Boy John,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31OY,Boyd,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
903V,"Boydar
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BD,"Boyne
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
14BR,"Bracui
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18BX,"Bradelle
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
ZRBR,"Bradenberg
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31D6,Bradford,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
3237,"Bradford Island
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31QX,Bradley,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09BE,"Braeside
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
343Z,Brahe,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31IB,Braine,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74I6,Brak,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
18BR,Brandal,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
15BO,"Branimir Ormanov
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
315B,"Brannon
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74RD,Bransfield,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58BT,Brategg,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58B5,Brattholm,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31PC,"Brattleboro
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
061V,"Braunschweig
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
64RL,Braveheart Spirit,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
AGPY,Bravo,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
744Z,Brazen,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32B4,"Brazos
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PAFC,Breaker,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58BN,Brekne,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
061W,"Bremen
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
065U,Bremen Express,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
54XM,Bremen Express,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58BQ,Brennholm,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
PABA,"Breslau
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35DM,Bretagne,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
57BR,Breton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
46BR,Brettingur,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
3193,Brewton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
351P,"Breze Maille
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74B6,Briarthorn,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32B5,"Bridge
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74FB,"Bridgeman
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31RG,"Bridget
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09BR,"Bridport
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BG,Brighton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35BG,"Brigitte
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35BT,Brigitte-Therese,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BH81,Brilliance of the Seas,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58BR,Brilliant,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
744J,Brilliant,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31B8,Brinkley Bass,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
745C,Brinton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09BS,Brisbane,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
BHBS,Brisbane Star,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32ZM,Briscoe,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35AW,"Brissac
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31R7,"Brister
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31RL,Bristol,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33ZR,Bristol Bay,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
3239,Bristol County,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33UP,Bristol Explorer,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
34BR,Brita,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
544V,Britain Star,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BN,Britannia,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74J4,British Altus,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74NN,British Beech,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74B4,British Bombardier,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74V6,British Chivalry,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BK,British Commerce,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74ZD,British Cormorant,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74V2,British Councillor,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
747A,British Courage,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7432,British Courtesy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
747L,British Curlew,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74XS,British Cygnet,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74Y5,British Diamond,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7431,British Eagle,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74XW,British Emerald,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
748L,British Emissary,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74Y6,British Ensign,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BZ,British Enterprise III,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74YX,British Envoy,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
746G,British Esteem,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74A0,British Explorer,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74X6,British Falcon,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74B3,British Forth,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74G0,British Gannet,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74V1,British Harmony,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7429,British Hazel,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74Z2,British Holly,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7428,British Innovator,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74NP,British Integrity,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74OM,British Kestrel,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74UZ,British Liberty,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BJ,British Loyalty,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74U7,British Mallard,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BM,British Mariner,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7480,British Merchant,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
7441,British Merlin,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74QL,British Osprey,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74B5,British Patience,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BQ,British Pioneer,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BP,British Poplar,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74PH,British Purpose,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
747O,British Robin,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74Y2,British Ruby,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74MZ,British Sapphire,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74NW,British Security,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74RW,British Serenity,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74UU,British Swift,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74BV,British Tamar,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74OK,British Tenacity,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74XY,British Trader,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74JQ,British Tranquillity,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74I8,British Unity,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
747N,British Vantage,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74YW,British Venture,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74VB,British Viking,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74UW,British Vine,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06BK,"Britta Krueger
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
35BR,"Brix
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90K7,"Briz
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
90UT,"Briz
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
32BI,"Broadbill
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
74B1,Broadsword,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31ZF,Bronstein,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
11BR,Broodwinner,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
314B,Brooke,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33TC,Brooks McCall,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09V6,"Broome
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
324B,"Brostrom
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31BH,"Brough
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
61BR,"Brough
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
33V6,Broughton,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
09BL,"Broulee Island
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
08BW,"Brown
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31N9,Brown,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31BB,"Brown Bear
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31BR,Brownson,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
46BG,Bruarfoss,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31XU,Brumby,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06BH,"Brunshausen
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
06BR,"Brunskamp
            DEPRECATED",NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
324X,Brunswick,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
58BU,Brusen,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
31UB,Brush,NA,https://www.nodc.noaa.gov/OC5/WOD/CODES/s_3_platform.html
