cruise,ship,orderocc,towtype,townum,netloc,spccode,count,longitude,latitude,line,station,geom,shf,volsampled,percsorted,datetime,date
0607,NH,69,CB,1,S,84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,68,CB,1,S,71,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,68,CB,1,S,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,68,CB,1,S,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,68,CB,1,S,82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,68,CB,1,S,228,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,68,CB,1,S,273,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,68,CB,1,S,260,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,68,CB,1,S,296,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,67,CB,1,S,71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,67,CB,1,S,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,67,CB,1,S,142,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,67,CB,1,S,226,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,67,CB,1,S,228,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,67,CB,1,S,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,67,CB,1,S,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,67,CB,1,S,296,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,65,CB,1,S,71,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,65,CB,1,S,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,65,CB,1,S,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,65,CB,1,S,121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,65,CB,1,S,142,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,65,CB,1,S,228,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,65,CB,1,S,260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,65,CB,1,S,296,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,18,MT,1,P,256,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,18,MT,1,P,260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,4,MT,1,P,678,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,4,MT,1,P,601,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,4,MT,1,P,452,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,4,MT,1,P,664,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,4,MT,1,P,853,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,4,MT,1,P,486,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,6,MT,1,P,517,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,6,MT,1,P,664,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,6,MT,1,P,626,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,6,MT,1,P,853,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,11,MT,1,P,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,MT,1,P,256,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,46,CB,1,S,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,46,CB,1,S,296,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,46,CB,1,S,301,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,46,CB,1,S,215,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,39,CB,1,S,683,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,39,CB,1,S,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,39,CB,1,S,925,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,42,CB,1,S,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,42,CB,1,S,196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,42,CB,1,S,228,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,42,CB,1,S,666,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,514,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,93,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,226,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,228,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,239,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,269,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,260,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,261,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,296,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,43,CB,1,S,396,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,44,CB,1,S,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,44,CB,1,S,161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,44,CB,1,S,296,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,44,CB,1,S,301,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,44,CB,1,S,215,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,44,CB,1,S,405,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,71,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,78,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,93,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,107,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,58,CB,1,S,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,161,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,311,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401,JD,8,CB,1,S,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401,JD,6,CB,1,S,292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401,JD,6,CB,1,S,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401,JD,4,CB,1,S,292,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401,JD,2,CB,1,S,292,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401,JD,2,CB,1,S,796,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401,JD,2,CB,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0401,JD,16,CB,1,S,296,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,63,PV,1,S,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,62,PV,1,S,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,58,PV,1,S,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,226,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,228,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,239,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,288,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,296,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,301,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,256,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,45,CB,1,S,398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,31,CB,1,S,851,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,31,CB,1,S,797,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,31,CB,1,S,932,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,30,CB,1,S,853,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,30,CB,1,S,925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,30,CB,1,S,536,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,29,CB,1,S,923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,25,CB,1,S,925,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,24,CB,1,S,71,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,24,CB,1,S,84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,24,CB,1,S,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,24,CB,1,S,161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,24,CB,1,S,228,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,24,CB,1,S,260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,24,CB,1,S,261,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,24,CB,1,S,296,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,24,CB,1,S,301,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,71,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,89,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,93,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,161,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,311,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,239,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,260,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,288,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,296,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,396,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,22,CB,1,S,446,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,21,CB,1,S,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,13,CB,1,S,71,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,13,CB,1,S,228,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,13,CB,1,S,396,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,13,CB,1,S,796,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,13,CB,1,S,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,78,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,93,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,105,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,107,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,161,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,311,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,226,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,228,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,256,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,261,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,296,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,16,CB,1,S,301,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,78,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,93,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,105,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,161,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,311,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,310,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,226,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,228,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,296,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,301,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,215,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,17,CB,1,S,396,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,2,CB,1,S,452,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,2,CB,1,S,664,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,2,CB,1,S,486,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,2,CB,1,S,932,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,2,CB,1,S,853,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0607,NH,13,CB,1,S,514,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,57,PV,1,S,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,57,PV,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,57,PV,1,S,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,68,CB,1,S,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,68,CB,1,S,31,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,68,CB,1,S,901,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,68,CB,1,S,1,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,69,CB,1,S,31,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,69,CB,1,S,901,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,69,CB,1,S,1,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,71,CB,1,S,31,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,71,CB,1,S,901,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,71,CB,1,S,1,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,72,CB,1,S,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,72,CB,1,S,31,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,72,CB,1,S,901,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,72,CB,1,S,1,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,73,CB,1,S,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,73,CB,1,S,31,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,73,CB,1,S,901,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,73,CB,1,S,1,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,76,CB,1,S,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,77,CB,1,S,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,79,CB,1,S,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,83,CB,1,S,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502,JD,86,CB,1,S,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,56,PV,1,S,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,56,PV,1,S,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,55,PV,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,55,PV,1,S,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,53,PV,1,S,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,52,PV,1,S,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,49,PV,1,S,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,49,PV,1,S,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,46,PV,1,S,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,46,PV,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,46,PV,1,S,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,45,PV,1,S,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,43,PV,1,S,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,43,PV,1,S,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,39,PV,1,S,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,31,PV,1,S,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,31,PV,1,S,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,30,PV,1,S,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,29,PV,1,S,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,66,M2,2,P,299,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,66,M2,2,P,301,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,66,M2,2,P,925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,66,M2,3,P,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,66,M2,3,P,925,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,66,M2,4,P,31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0304,JD,25,PV,1,S,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404,JD,5,CB,1,S,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404,JD,5,CB,1,S,901,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404,JD,5,CB,1,S,19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404,JD,3,CB,1,S,311,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404,JD,3,CB,1,S,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404,JD,3,CB,1,S,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404,JD,1,CB,1,S,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404,JD,1,CB,1,S,19,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0404,NH,34,CB,1,S,683,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,59,M2,5,P,301,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,59,M2,5,P,683,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,59,M2,5,P,925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,59,M2,6,P,683,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,59,M2,6,P,853,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,NH,72,MT,1,P,31,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,NH,72,MT,1,P,166,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,64,M2,4,P,227,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,64,M2,4,P,923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,64,M2,4,P,925,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,7,CB,1,S,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,7,CB,1,S,31,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,8,CB,1,S,1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,8,CB,1,S,31,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,9,CB,1,S,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,10,CB,1,S,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,11,CB,1,S,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,16,CB,1,S,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,17,CB,1,S,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,18,CB,1,S,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,19,CB,1,S,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,19,CB,1,S,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,22,CB,1,S,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,24,CB,1,S,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,25,CB,1,S,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0810,M2,31,CB,1,S,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,2,P,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,2,P,288,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,2,P,514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,2,P,536,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,2,P,707,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,2,P,923,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,2,P,925,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,3,P,68,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,3,P,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,3,P,683,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,3,P,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,3,P,923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,3,P,925,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,4,P,68,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,4,P,299,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,4,P,683,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,4,P,901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,4,P,923,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,4,P,925,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,4,P,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,5,P,31,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,5,P,68,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,5,P,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,5,P,683,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,5,P,923,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,5,P,925,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,6,P,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,6,P,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,6,P,311,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0006,JD,54,M2,6,P,683,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
